Row.names,Horodateur,Sexe,Age,Race,Nombre,Logement,Zone,Ext,Obs,Timide,Calme,Effrayé,Intelligent,Vigilant,Perséverant,Affectueux,Amical,Solitaire,Brutal,Dominant,Agressif,Impulsif,Prévisible,Distrait,Abondance,PredOiseau,PredMamm,Plus
1791,2021-02-12 09:18:31 UTC,F,Moinsde1,NR,3,ML,R,0,3,2,2,1,3,3,3,3,3,2,3,3,2,2,3,3,2,0,0,
1792,2021-02-12 09:27:19 UTC,M,1a2,EUR,3,ML,R,0,3,2,5,1,5,5,4,5,5,1,1,1,1,1,3,1,2,0,0,
1793,2021-02-12 11:13:55 UTC,F,1a2,EUR,1,MI,R,1,1,1,1,3,4,4,4,4,5,4,4,4,3,4,3,3,2,0,0,
1794,2021-02-12 11:58:59 UTC,M,Plusde10,EUR,3,ML,R,2,2,2,4,3,3,4,4,5,5,1,3,3,2,3,4,4,2,0,0,chat qui a vécu en appartement durant 13 ans avant d'être en maison individuelle avec jardin
1795,2021-02-12 15:20:02 UTC,M,Moinsde1,EUR,1,ML,U,2,2,2,4,1,3,3,4,5,2,2,2,3,2,2,3,4,2,0,0,
1796,2021-02-12 18:44:04 UTC,F,Moinsde1,EUR,1,ML,U,0,2,1,3,3,5,4,4,5,5,1,1,1,3,3,3,3,2,0,0,"Âgée de 6 mois, pas encore sortie en extérieur. Co habite avec une chienne malinois, sont très complices, très joueuses"
1797,2021-02-12 21:55:33 UTC,M,Moinsde1,SBI,1,ML,PU,0,2,2,4,2,4,4,4,5,5,2,1,2,2,2,3,3,2,0,0,"C'est encore un bébé,  donc il n'a pas été dehors, très joueur et câlin,  vrai caractère SBI,  très parleur"
1798,2021-02-13 03:29:04 UTC,M,2a10,NR,2,AAB,U,0,2,3,5,4,5,4,2,4,3,4,1,1,3,2,4,2,2,0,0,
1799,2021-02-13 11:45:19 UTC,M,2a10,NR,1,ML,U,2,2,3,5,4,2,3,4,5,4,2,1,3,3,2,4,4,2,0,0,
18,2021-02-14 00:32:00 UTC,F,Plusde10,EUR,2,ASB,U,0,1,1,4,2,4,3,4,5,3,2,1,4,2,3,4,3,NSP,0,0,
180,2021-03-13 17:48:39 UTC,M,Moinsde1,TUV,1,AAB,U,0,2,2,1,3,5,5,5,4,4,3,4,4,3,4,3,3,NSP,0,0,"C'est un chat qui ne sort pas mais il est vachement joueur, je compte pas le nombre de souris, poisson boule qu'il a est qu'il démonte.
Il a même une truite en peluche qu'il m'a éventré 😂"
1800,2021-02-13 12:32:05 UTC,M,2a10,Autre,2,AAB,R,0,3,2,2,2,4,4,4,4,4,2,1,1,1,1,1,1,2,0,0,
1801,2021-02-13 12:50:04 UTC,M,2a10,Autre,3,AAB,U,1,3,2,4,4,5,5,5,5,2,1,1,2,3,5,1,5,2,0,0,
1802,2021-02-13 15:06:41 UTC,M,2a10,SBI,2,ML,PU,1,2,2,5,3,5,4,5,5,5,1,1,2,2,2,4,4,2,0,1,
1803,2021-02-13 19:27:36 UTC,M,2a10,SAV,1,AAB,U,0,3,3,4,4,5,5,4,5,3,3,2,2,3,2,4,3,2,0,0,
1804,2021-02-13 22:55:28 UTC,M,2a10,EUR,2,ML,U,2,3,3,4,2,4,4,4,4,3,4,1,3,3,3,4,3,2,0,0,
1805,2021-02-14 00:47:57 UTC,F,Plusde10,EUR,2,ML,R,1,2,2,5,1,5,4,4,5,5,2,1,1,1,1,1,1,2,0,0,
1806,2021-02-14 09:02:38 UTC,F,2a10,Autre,1,AAB,U,2,2,2,2,3,5,4,4,5,4,2,1,3,3,2,4,4,2,0,0,"C’est une chatte Burmese, elle a accès à 2 grandes terrasses qui sont protégées par des filets , elle peut observer mais pas s’échapper."
1807,2021-02-14 09:09:30 UTC,M,2a10,EUR,Plusde5,ML,PU,3,2,3,2,1,4,4,4,4,2,2,2,4,3,2,3,4,2,0,0,
1808,2021-02-14 10:21:26 UTC,M,Plusde10,NR,4,ASB,PU,0,2,1,5,1,5,5,5,5,5,2,2,1,5,1,5,5,2,0,0,
1809,2021-02-14 13:02:30 UTC,M,Plusde10,EUR,1,AAB,U,1,2,3,4,2,4,4,4,4,4,4,2,4,1,3,4,4,2,0,0,
181,2021-03-13 17:53:24 UTC,F,1a2,MCO,1,ASB,PU,0,3,1,5,3,4,4,4,5,5,2,2,3,3,2,2,4,NSP,0,0,
1810,2021-02-14 19:36:25 UTC,M,2a10,BEN,Plusde5,ML,PU,0,2,1,1,1,5,4,5,5,4,3,1,5,4,3,5,1,2,0,0,
1811,2021-02-15 15:57:30 UTC,F,1a2,BEN,4,MI,R,0,3,1,1,2,5,5,4,5,3,1,3,4,3,3,3,1,2,0,0,
1812,2021-02-15 16:11:36 UTC,F,2a10,SBI,1,ML,PU,0,3,4,3,5,5,5,5,5,3,4,1,3,4,4,5,3,2,0,1,
1813,2021-02-15 16:12:53 UTC,M,Moinsde1,SBI,1,MI,R,0,2,1,4,3,5,4,4,5,5,1,1,1,3,2,3,4,2,0,0,
1814,2021-02-15 16:30:03 UTC,M,1a2,SBI,1,AAB,U,0,2,1,4,3,4,4,4,4,4,1,1,2,3,2,1,2,2,0,0,
1815,2021-02-15 17:00:22 UTC,F,Moinsde1,SBI,2,MI,R,0,2,4,5,3,5,3,5,5,4,2,1,3,1,2,4,4,2,0,0,
1816,2021-02-15 18:39:02 UTC,F,Moinsde1,SBI,1,MI,PU,0,1,5,4,4,5,5,3,5,4,4,1,1,1,1,4,3,2,0,0,
1817,2021-02-15 18:39:15 UTC,F,Moinsde1,SBI,4,MI,U,0,2,1,5,3,5,5,5,5,4,2,1,1,1,1,1,1,2,0,0,
1818,2021-02-15 18:40:08 UTC,F,Moinsde1,SBI,2,ML,R,0,2,1,4,3,3,1,3,5,4,1,2,2,1,3,3,3,2,0,0,
1819,2021-02-15 18:55:40 UTC,M,Moinsde1,SBI,1,ML,R,3,2,1,2,2,3,2,4,4,4,3,2,2,2,3,3,3,2,0,0,
182,2021-03-13 18:03:09 UTC,F,2a10,RAG,3,AAB,PU,0,3,1,4,1,5,2,3,5,5,2,1,1,1,1,5,4,NSP,0,0,
1820,2021-02-15 19:05:41 UTC,F,2a10,SBI,1,MI,PU,0,3,4,5,3,5,3,5,5,2,1,1,3,3,1,5,3,2,0,0,"Chat très possessif avec son maître, sociable avec notre chiant et dominant envers lui. Chat très expressif, c’est une race qui aime qu’on lui parle"
1821,2021-02-15 19:21:58 UTC,M,2a10,BEN,3,AAB,U,1,2,1,2,1,4,3,3,2,4,1,2,2,1,2,4,4,2,0,0,
1822,2021-02-15 19:26:22 UTC,F,Moinsde1,SBI,1,ASB,U,0,2,4,5,2,4,5,5,5,5,2,1,3,1,3,5,5,2,0,0,"Elle n'est Pas encore sortie librement, son sens de la prédation n'a Pas encore été mis à l'épreuve !"
1823,2021-02-15 19:39:52 UTC,F,1a2,SBI,2,AAB,PU,0,2,1,4,1,4,3,3,4,4,2,1,1,1,1,3,2,2,0,0,
1824,2021-02-15 19:44:25 UTC,F,2a10,SBI,1,MI,PU,2,3,5,5,2,5,5,5,5,1,1,1,4,3,4,4,4,2,0,0,
1825,2021-02-15 19:48:52 UTC,F,1a2,SBI,1,AAB,U,1,3,1,4,2,3,2,2,5,5,1,1,1,1,1,4,3,2,0,0,
1826,2021-02-15 19:59:54 UTC,F,2a10,SBI,2,AAB,U,2,2,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,2,0,0,
1827,2021-02-15 21:22:09 UTC,F,2a10,SBI,2,ML,U,0,3,2,3,1,5,5,4,5,4,2,2,4,2,2,3,2,2,0,0,Elle peut sortir en harnais au jardin aux beaux jours lorsque j y suis ...1 à 3 h 5 mètres de longe
1828,2021-02-15 21:45:26 UTC,M,Plusde10,NR,2,MI,U,3,2,2,5,1,3,2,4,4,2,4,1,2,3,1,5,1,2,0,3,
1829,2021-02-15 22:23:06 UTC,F,2a10,RAG,5,ML,R,0,3,2,1,2,1,1,1,1,2,2,2,1,1,2,2,1,2,0,0,
183,2021-03-13 18:09:33 UTC,M,Moinsde1,RAG,1,ASB,U,0,2,1,3,3,4,2,5,5,5,1,1,3,3,4,4,4,NSP,0,0,
1830,2021-02-15 23:09:41 UTC,F,2a10,SBI,2,AAB,U,1,2,4,4,2,4,3,3,4,2,3,1,1,1,1,1,3,2,0,0,
1831,2021-02-16 08:21:25 UTC,F,1a2,PER,1,MI,U,0,2,2,5,1,4,4,3,5,4,4,1,1,1,1,3,4,2,0,0,elle ne sort pas
1832,2021-02-16 08:31:37 UTC,M,1a2,PER,Plusde5,MI,R,3,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,0,1,"0 chat n'est le même j'ai 10 chats tout race confondu, certains sorte d'autre non"
1833,2021-02-16 08:40:50 UTC,F,Moinsde1,EUR,2,ML,U,1,2,1,1,2,5,2,4,4,5,3,1,3,2,3,2,5,2,0,0,
1834,2021-02-16 08:43:06 UTC,M,1a2,PER,2,ML,U,1,2,4,4,3,4,5,3,5,3,2,1,4,5,3,3,2,2,0,0,
1835,2021-02-16 08:55:51 UTC,M,Moinsde1,PER,1,MI,R,0,3,1,4,3,4,3,3,5,3,2,2,2,3,4,4,4,2,0,0,
1836,2021-02-16 09:37:45 UTC,F,2a10,PER,1,ML,U,0,3,5,5,1,5,5,5,5,4,5,1,1,4,1,1,5,2,0,0,
1837,2021-02-16 09:44:44 UTC,M,Moinsde1,MCO,4,AAB,PU,0,3,2,3,2,4,4,4,5,5,1,3,2,3,4,4,5,2,0,0,
1838,2021-02-16 09:49:08 UTC,F,Plusde10,PER,1,AAB,U,1,2,3,4,3,5,5,5,5,5,3,1,2,3,3,4,3,2,0,0,
1839,2021-02-16 09:56:15 UTC,M,2a10,PER,1,MI,PU,0,2,2,4,2,5,4,5,5,5,2,2,2,1,1,5,5,2,0,0,
184,2021-03-13 18:22:20 UTC,M,Plusde10,EUR,1,ASB,U,0,3,1,4,2,4,4,3,5,5,3,2,3,2,4,3,2,NSP,0,0,
1840,2021-02-16 10:06:01 UTC,F,2a10,BRI,Plusde5,MI,PU,2,2,2,5,3,4,4,2,4,5,2,1,1,1,1,4,4,2,0,1,Elle sort en jardin clos
1841,2021-02-16 10:44:24 UTC,M,2a10,SBI,2,ML,PU,0,2,1,2,2,3,3,5,4,5,1,3,2,2,3,4,2,2,0,0,joue avec les mouches
1842,2021-02-16 10:48:32 UTC,M,1a2,BRI,2,ML,PU,0,2,4,4,3,4,4,4,4,2,3,2,2,2,2,3,2,2,0,0,Il chasse les mouches et les moucherons
1843,2021-02-16 11:11:50 UTC,M,1a2,PER,2,ML,U,0,2,2,5,2,4,2,3,4,5,2,1,2,1,3,4,4,2,0,0,
1844,2021-02-16 13:38:32 UTC,F,2a10,SBI,3,MI,R,0,3,4,5,4,3,4,3,5,4,3,1,2,4,4,5,2,2,0,0,
1845,2021-02-16 17:14:44 UTC,M,2a10,MCO,1,ML,U,0,3,4,4,3,4,4,4,3,2,1,2,2,3,3,2,3,2,0,0,
1846,2021-02-16 18:11:40 UTC,F,1a2,BEN,2,ML,R,0,2,4,2,4,2,2,2,2,2,4,2,2,4,4,2,5,2,0,0,
1847,2021-02-16 18:23:11 UTC,F,Moinsde1,MCO,1,MI,R,0,2,1,1,3,3,1,3,3,2,1,3,2,2,3,2,3,2,0,0,
1848,2021-02-16 19:27:04 UTC,F,1a2,EUR,1,ASB,U,0,2,2,4,3,4,4,4,3,4,4,3,3,3,3,3,4,2,0,0,
1849,2021-02-16 20:27:27 UTC,F,2a10,BEN,1,ML,PU,1,2,4,1,5,5,5,3,3,3,4,4,1,5,4,2,5,2,0,0,
185,2021-03-13 18:28:45 UTC,F,Plusde10,NR,4,ML,U,0,2,1,2,3,5,4,4,5,4,3,1,1,1,1,1,1,NSP,0,0,
1850,2021-02-16 22:13:56 UTC,M,2a10,PER,2,MI,R,2,2,4,4,1,5,5,5,2,2,2,1,4,2,2,3,3,2,0,0,
1851,2021-02-16 22:19:24 UTC,F,Moinsde1,PER,1,ML,R,0,2,3,2,4,5,5,4,5,4,3,1,1,4,2,2,4,2,0,0,
1852,2021-02-16 22:24:24 UTC,F,Moinsde1,BEN,1,AAB,U,0,2,2,3,3,5,4,5,5,4,4,1,5,3,4,5,1,2,0,0,
1853,2021-02-16 22:53:33 UTC,M,1a2,BEN,1,ASB,U,1,2,1,2,1,5,2,5,5,4,1,4,4,2,4,4,5,2,0,0,
1854,2021-02-16 23:38:03 UTC,F,Moinsde1,BEN,2,ML,U,1,2,1,1,1,2,2,4,4,4,1,3,1,1,2,4,4,2,0,0,
1855,2021-02-17 08:14:30 UTC,F,Moinsde1,BEN,1,ASB,U,0,2,1,3,3,5,4,5,5,5,2,3,3,3,3,3,4,2,0,0,
1856,2021-02-17 09:36:46 UTC,M,2a10,BEN,1,AAB,U,0,2,2,5,2,5,5,5,5,5,4,1,1,2,5,5,4,2,0,0,
1857,2021-02-17 11:43:39 UTC,F,2a10,ORI,4,ML,R,0,2,2,2,1,3,4,3,5,1,3,1,3,1,1,4,4,2,0,0,
1858,2021-02-17 11:45:43 UTC,F,Moinsde1,BEN,1,MI,R,1,3,1,2,1,5,3,5,5,5,1,3,1,1,1,4,5,2,0,0,Voleuse
1859,2021-02-17 15:30:13 UTC,M,Moinsde1,BEN,1,ML,U,0,3,2,1,2,5,2,5,4,5,1,4,3,3,5,1,3,2,0,0,
186,2021-03-13 18:40:23 UTC,F,Moinsde1,BEN,2,ASB,R,0,3,2,4,1,4,4,3,4,4,1,1,1,1,1,1,1,NSP,0,0,Chasse les mouches
1860,2021-02-17 17:38:46 UTC,F,Moinsde1,MCO,1,MI,R,0,3,1,5,5,5,5,5,5,2,3,1,1,3,3,5,3,2,0,0,ne supporte pas d'etre seule...
1861,2021-02-17 18:35:50 UTC,F,Plusde10,TUV,1,AAB,U,2,3,3,3,4,5,5,5,4,4,3,2,3,3,4,2,4,2,0,1,
1862,2021-02-17 20:04:39 UTC,M,1a2,MCO,2,MI,R,2,2,1,1,4,5,4,5,5,4,1,4,4,2,3,2,4,2,0,0,
1863,2021-02-17 20:45:36 UTC,M,2a10,MCO,4,MI,R,2,3,3,4,1,5,5,5,5,1,1,1,1,1,1,5,1,2,0,0,Mon chat sort en jardin sécurisé et délimité
1864,2021-02-17 20:54:21 UTC,F,2a10,MCO,Plusde5,ML,PU,2,2,2,4,2,4,4,4,5,5,1,1,2,1,2,4,2,2,0,0,
1865,2021-02-17 20:59:01 UTC,F,Moinsde1,MCO,Plusde5,AAB,U,0,3,1,2,1,5,3,4,5,5,1,1,1,1,1,3,1,2,0,0,
1866,2021-02-17 21:03:41 UTC,M,2a10,MCO,2,ML,PU,2,2,3,2,2,4,2,2,4,4,2,3,4,2,4,2,4,2,0,0,
1867,2021-02-17 21:56:28 UTC,M,2a10,EUR,3,MI,PU,0,3,1,3,1,5,5,5,5,4,2,1,4,1,2,2,1,2,0,0,
1868,2021-02-17 21:58:13 UTC,M,2a10,MCO,3,MI,PU,0,3,2,5,1,4,2,3,5,4,2,1,1,1,1,5,3,2,0,0,
1869,2021-02-17 21:59:48 UTC,M,2a10,MCO,3,MI,PU,0,3,1,4,1,2,4,5,5,5,1,1,1,1,1,4,4,2,0,0,
187,2021-03-13 18:50:52 UTC,F,2a10,RAG,1,ASB,U,0,2,2,4,3,4,4,4,5,4,1,2,3,3,3,4,3,NSP,0,0,
1870,2021-02-17 22:01:07 UTC,M,2a10,SBI,1,ML,PU,1,2,2,3,2,4,3,4,4,4,3,1,2,2,2,3,4,2,0,0,Joueur
1871,2021-02-17 23:12:30 UTC,M,2a10,MCO,3,AAB,PU,2,2,4,2,1,5,5,5,3,1,4,4,5,1,3,5,1,2,0,0,Le MCO est un chat chien 🐕
1872,2021-02-18 02:08:24 UTC,M,1a2,PER,1,MI,R,0,2,4,4,3,5,4,4,5,4,2,1,2,3,1,4,4,2,0,0,
1873,2021-02-18 03:40:09 UTC,F,2a10,Autre,3,ML,R,1,1,2,5,1,4,4,4,5,5,2,1,1,1,1,4,4,2,0,0,"Chats norvégiens qui vivent en maison et enclos extérieur accolé donc pas de sortie sans surveillance et pas de prédation possible 
Chats calmes très affectueux mais savent être indépendants car vivent à 3"
1874,2021-02-18 05:07:23 UTC,M,Moinsde1,MCO,1,AAB,U,2,1,1,2,1,3,2,3,3,3,2,3,3,2,3,3,3,2,0,0,"Proche du maître 
Si je change de pièce et qu il dort dans une autre pièce il va venir il faut qu il me voit"
1875,2021-02-18 05:40:44 UTC,F,2a10,MCO,Plusde5,MI,R,2,2,1,2,1,4,4,4,4,4,2,4,2,1,4,3,4,2,0,1,
1876,2021-02-18 06:25:33 UTC,F,2a10,MCO,Plusde5,MI,R,3,2,2,2,1,5,3,4,5,5,2,3,5,3,3,3,5,2,0,0,"J ai un extérieur clôturé, a l abri  bref une chatterie aménagée et sans danger"
1877,2021-02-18 06:59:01 UTC,M,1a2,MCO,1,MI,R,0,3,1,2,2,5,2,3,5,5,1,2,2,1,3,4,3,2,0,0,
1878,2021-02-18 07:13:22 UTC,M,2a10,Autre,1,AAB,U,0,2,3,4,4,3,2,2,2,4,2,1,1,1,1,3,3,2,0,0,
1879,2021-02-18 07:27:47 UTC,M,Moinsde1,MCO,1,ML,PU,0,2,4,4,3,4,4,5,4,3,4,3,2,3,3,3,3,2,0,0,
188,2021-03-13 18:56:34 UTC,F,2a10,NR,2,ASB,PU,0,2,4,3,1,5,3,4,5,4,1,1,4,2,3,3,3,NSP,0,0,
1880,2021-02-18 07:40:47 UTC,M,1a2,BEN,1,ASB,U,1,2,1,4,1,5,2,5,5,4,1,3,3,1,5,4,4,2,0,0,Il n’attrape pas d’animaux car je le tiens en harnais. Sinon il monte aux arbres et cris jusqu’à qu’on vienne le chercher !!
1881,2021-02-18 08:01:46 UTC,M,2a10,MCO,2,ML,U,1,2,2,4,2,5,4,3,5,4,1,2,4,2,3,4,3,2,0,0,"C'est un chat pot de colle, chat-chien"
1882,2021-02-18 08:49:24 UTC,F,2a10,MCO,Plusde5,MI,R,2,2,1,4,1,5,4,5,5,5,2,3,4,2,2,5,2,2,0,0,
1883,2021-02-18 09:17:22 UTC,M,Moinsde1,MCO,Plusde5,ML,R,0,1,1,1,1,3,1,1,5,5,3,1,1,1,1,3,3,2,0,0,
1884,2021-02-18 09:23:28 UTC,F,Moinsde1,SBI,1,ML,R,0,2,3,4,3,4,4,5,4,4,3,3,3,3,3,4,4,2,0,0,
1885,2021-02-18 09:55:35 UTC,M,2a10,PER,3,AAB,PU,0,3,4,5,1,5,5,5,5,2,1,1,3,1,1,3,1,2,0,0,
1886,2021-02-18 11:17:39 UTC,M,2a10,MCO,5,MI,PU,1,3,1,2,1,2,2,2,2,2,1,1,2,3,1,2,3,2,0,0,
1887,2021-02-18 12:08:55 UTC,F,2a10,Autre,Plusde5,AAB,PU,1,3,1,5,1,4,4,5,5,5,1,2,1,1,4,3,4,2,0,0,Race exotic shorthair
1888,2021-02-18 12:17:26 UTC,F,2a10,MCO,5,ML,R,1,2,1,2,3,5,5,5,4,5,1,4,5,2,5,4,5,2,0,0,
1889,2021-02-18 12:53:47 UTC,F,1a2,BEN,2,MI,U,0,1,1,5,1,4,3,4,3,3,5,1,4,1,1,2,1,2,0,0,
189,2021-03-13 19:06:05 UTC,M,2a10,BEN,Plusde5,MI,U,0,2,3,3,2,4,5,5,5,5,2,2,4,5,5,5,4,NSP,0,0,"Aime les sorties avec le harnais, connait beaucouo de conignes"
1890,2021-02-18 12:55:05 UTC,F,1a2,BEN,1,ML,PU,0,2,1,3,1,3,3,3,1,3,3,1,1,1,1,3,2,2,0,0,
1891,2021-02-18 13:28:50 UTC,F,1a2,BEN,1,ASB,PU,0,2,2,3,2,3,4,4,3,4,3,1,2,1,3,3,3,2,0,0,
1892,2021-02-18 13:56:17 UTC,M,2a10,Autre,3,MI,R,2,2,1,4,1,4,4,2,5,5,1,1,5,5,5,5,5,2,0,2,sa passion première est de pouvoir se bagarrer avec d'autres chats
1893,2021-02-18 13:59:51 UTC,F,2a10,Autre,1,MI,R,2,2,1,4,2,4,4,4,5,5,3,2,1,3,2,3,3,2,0,3,
1894,2021-02-18 15:32:18 UTC,M,Moinsde1,SBI,2,AAB,PU,0,2,4,4,2,4,4,4,3,3,2,1,1,1,1,2,3,2,0,0,
1895,2021-02-18 16:43:43 UTC,M,1a2,BEN,2,ML,R,0,2,1,5,3,5,4,5,1,5,1,1,4,3,1,4,1,2,0,0,
1896,2021-02-18 17:00:35 UTC,M,Moinsde1,SAV,4,AAB,R,2,3,2,1,1,4,4,4,4,4,1,2,2,4,3,2,2,2,0,0,"Pour l'instant, il n'a accès qu'au balcon et n'a pas encore trouvé comment descendre contrairement a ma plus agé qui non seulement descent comme ceux des voisin mais réussi a remonter alors que les autres ne le peuvent pas."
1897,2021-02-18 19:41:10 UTC,M,Moinsde1,SBI,2,ML,U,0,2,1,2,1,4,2,4,5,5,2,1,2,2,2,5,4,2,0,0,
1898,2021-02-18 19:41:39 UTC,F,1a2,BEN,2,AAB,R,2,2,4,4,2,5,5,5,5,4,1,2,4,1,2,4,4,2,0,3,
1899,2021-02-18 19:43:42 UTC,M,2a10,BEN,2,AAB,R,2,2,4,4,1,5,5,5,5,3,2,1,4,1,4,4,4,2,0,3,
19,2021-02-14 02:59:40 UTC,F,2a10,SAV,3,ML,R,0,3,2,2,3,5,3,3,4,3,2,1,1,2,1,3,3,NSP,0,0,
190,2021-03-13 19:07:02 UTC,F,2a10,RAG,1,ASB,U,0,2,4,5,1,3,4,2,5,4,2,1,1,1,1,3,3,NSP,0,0,
1900,2021-02-18 20:55:43 UTC,M,2a10,SBI,3,ML,R,2,2,3,4,2,3,4,4,5,4,1,1,4,2,3,4,4,2,0,0,
1901,2021-02-18 21:34:18 UTC,F,2a10,BEN,3,MI,R,0,2,3,4,1,4,4,4,2,2,1,1,3,1,1,1,1,2,0,0,
1902,2021-02-18 23:55:33 UTC,M,2a10,SBI,1,ML,PU,0,2,1,2,2,5,5,5,4,5,2,1,4,2,3,4,3,2,0,1,
1903,2021-02-18 23:58:28 UTC,F,2a10,SBI,1,AAB,U,1,1,1,5,1,4,5,3,4,5,2,1,4,1,1,5,5,2,0,0,
1904,2021-02-19 02:25:16 UTC,F,2a10,BEN,2,AAB,PU,2,2,2,1,1,2,2,1,2,3,2,3,2,2,3,3,4,2,0,0,
1905,2021-02-19 08:51:25 UTC,M,2a10,BEN,5,ML,R,2,3,4,4,4,5,5,4,5,3,5,2,2,1,3,3,3,2,0,0,Il sort en enclos et que quelques fois quand le temps le permet
1906,2021-02-19 08:54:47 UTC,F,2a10,BEN,5,ML,PU,1,3,2,4,2,5,5,5,5,4,3,2,2,2,3,3,3,2,0,0,Sort uniquement en enclos et quand le temps le permet
1907,2021-02-19 09:15:41 UTC,F,Moinsde1,NR,1,AAB,PU,1,3,2,2,2,4,3,4,4,4,3,4,4,3,2,4,4,2,0,0,
1908,2021-02-19 09:41:55 UTC,F,Moinsde1,BEN,1,AAB,R,0,2,1,1,3,2,1,1,1,4,4,4,4,3,4,3,4,2,0,0,C’est mon premier BEN  donc je découvre ce bébé chat. Sort souvent les griffes saute partout et au niveau digestif très fragile
1909,2021-02-19 09:59:30 UTC,F,2a10,PER,4,ML,PU,1,2,2,3,2,5,3,4,3,4,2,2,4,2,3,4,2,2,0,0,Chatte ayant accès à l'extérieur mais dans un enclos collé à la maison. Pas de chasse possible à part les insectes volants
191,2021-03-13 19:14:40 UTC,M,Moinsde1,Autre,3,ASB,U,0,3,1,2,1,5,4,5,5,4,1,3,3,1,3,4,5,NSP,0,0,
1910,2021-02-19 10:01:22 UTC,M,Moinsde1,PER,4,ML,PU,1,2,2,4,3,3,4,2,5,4,2,3,2,2,4,4,4,2,0,0,Chat ayant accès à l'extérieur mais dans un enclos collé à la maison. Pas de chasse possible à part les insectes volants
1911,2021-02-19 10:02:58 UTC,F,Moinsde1,PER,4,ML,PU,1,2,1,2,1,4,4,3,4,4,2,1,2,1,2,3,3,2,0,0,Chatte ayant accès à l'extérieur mais dans un enclos collé à la maison. Pas de chasse possible à part les insectes volants
1912,2021-02-19 10:07:56 UTC,M,1a2,BEN,1,ML,R,0,2,1,3,2,4,4,4,3,4,3,2,2,2,3,3,4,2,0,0,
1913,2021-02-19 10:49:25 UTC,M,Plusde10,ORI,2,AAB,U,2,3,2,4,2,5,4,4,5,5,1,1,3,1,2,2,4,2,0,0,
1914,2021-02-19 11:01:07 UTC,M,2a10,MCO,Plusde5,MI,R,2,3,2,5,2,5,3,4,5,5,3,3,1,1,1,3,4,2,0,0,
1915,2021-02-19 12:07:00 UTC,F,2a10,EUR,3,MI,R,1,3,4,4,2,5,4,2,4,4,2,4,1,1,2,5,5,2,0,0,
1916,2021-02-19 14:23:31 UTC,F,Moinsde1,SBI,4,ML,PU,0,2,1,5,1,4,2,4,5,5,1,1,1,1,1,4,3,2,0,0,
1917,2021-02-19 19:03:23 UTC,F,2a10,NR,1,AAB,U,1,1,2,4,4,5,5,4,5,5,1,1,4,4,4,4,1,2,0,0,
1918,2021-02-19 19:30:57 UTC,F,Moinsde1,Autre,2,ML,U,0,3,4,3,2,4,5,4,2,1,3,4,5,4,4,2,3,2,0,0,
1919,2021-02-19 20:13:35 UTC,F,1a2,SBI,2,MI,R,2,3,1,3,1,4,3,4,4,4,1,1,1,1,1,3,3,2,0,0,
192,2021-03-13 19:38:06 UTC,M,2a10,EUR,1,ASB,U,0,3,1,4,1,4,4,2,5,5,1,1,4,1,1,4,5,NSP,0,1,
1920,2021-02-20 23:54:22 UTC,F,1a2,MCO,1,ML,R,0,2,4,4,3,5,5,4,5,4,3,1,3,3,1,3,2,2,0,0,
1921,2021-02-21 01:27:10 UTC,M,1a2,MCO,2,MI,R,0,2,1,4,1,5,3,5,4,5,1,1,1,1,1,4,4,2,0,0,
1922,2021-02-21 09:54:19 UTC,M,Moinsde1,BEN,1,ML,PU,1,3,3,3,4,4,4,4,4,4,2,1,1,3,1,3,3,2,0,0,
1923,2021-02-21 11:31:31 UTC,F,1a2,MCO,Plusde5,MI,R,2,2,1,4,1,4,4,5,4,5,4,1,1,1,3,3,3,2,0,1,Mon chat a un enclos extérieur ce sont les autres chats qui lui ramènent les souris pour que Mme puisse jouer
1924,2021-02-21 16:11:01 UTC,F,Plusde10,BEN,2,AAB,PU,0,2,4,5,3,5,5,5,4,4,3,1,4,2,2,5,5,2,0,0,
1925,2021-02-21 16:12:55 UTC,M,2a10,MCO,2,AAB,PU,0,2,1,5,2,3,3,4,5,5,2,2,2,1,1,5,5,2,0,0,
1926,2021-03-06 14:37:52 UTC,M,2a10,SBI,3,ML,R,0,3,2,5,2,5,5,5,4,2,5,1,1,1,1,3,3,2,0,0,
1927,2021-03-06 14:43:45 UTC,F,2a10,BRI,1,AAB,PU,2,1,4,4,3,4,4,2,2,2,4,3,3,3,3,3,3,2,0,0,
1928,2021-03-06 14:44:24 UTC,M,Moinsde1,BRI,1,ML,U,0,2,4,5,3,4,5,4,4,4,1,1,1,1,1,4,4,2,0,0,
1929,2021-03-06 14:48:49 UTC,M,Moinsde1,BRI,1,AAB,PU,1,2,2,2,2,5,5,5,4,4,4,1,3,3,4,4,3,2,0,0,
193,2021-03-13 19:43:07 UTC,M,1a2,EUR,1,AAB,R,1,2,3,2,1,4,4,3,4,4,3,1,3,1,3,3,4,NSP,0,0,"Je promène mon chat en laisse, et il a compte instagram, venez le voir : moka_cats_"
